power_wh
0.2548191012707011
0.26066431861875816
0.2411707801606042
0.22020857721262357
0.19793757856831007
0.14873055750656727
0.12942009954898825
0.10801254256494267
0.08880512891340052
0.05948420433980594
0.04082816258296532
0.024215623718045063
0.013054771518374602
0.002995755896261925
0.00013276896013520993
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00012679938415119775
0.0023186523358846903
0.008863436564072551
0.014474829469736581
0.037541405313931506
0.05409564254193914
0.07141486638800763
0.08895955061122672
0.1278896430794886
0.14946243914579316
0.16929211627901944
0.18817436992823416
0.1189254839819739
0.12847137203735817
0.13398797013710312
0.1417222391361946
0.2214231698469526
0.203720056995409
0.2235219206052691
0.2291900375945755
0.2528791479700629
0.25598367736592603
0.2575419283428906
0.25754576475391183
0.23315481293581505
0.23033473733970022
0.2261219166478824
0.22053922185585545
0.2369359403199481
0.2278159791266194
0.20285308911685113
0.1918021076051169
0.15264547945219833
0.14132743163407194
0.12915962722143368
0.11623467904256701
0.08877573147282805
0.0765973166396748
0.06412297976881216
0.05154498236760964
0.024997547767184488
0.018939022386667462
0.0114638789589789
0.007773610829190512
0.0018209453343765736
0.0001122732672807043
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00047934123164758066
0.006081721279708071
0.02061884476261147
0.036980250479346916
0.05821818193369284
0.08268748968926287
0.10818687113524895
0.13396670442491299
0.17525609698827846
0.20541808583036492
0.23214593614528772
0.2575900391979365
0.2563586548952875
0.276634023732371
0.3119461663318574
0.3297152855760088
0.36315320643031207
0.36877148533522736
0.3756460141079508
0.36748842327855097
0.4081681742374562
0.3956254442370516
0.39797158034151303
0.3979346996051981
0.4273738417170254
0.4394507212684613
0.43142884983389795
0.4208149178990466
0.2627981728136507
0.25273712570846174
0.23645551993942124
